timestamp_utc,question_id,question_row,question,model_id,status,latency_ms,inputTokens,outputTokens,totalTokens,totalCost,output,output_similarity_by_model,user_friendly_output,error,reasoning
2026-07-08T18:05:34.237Z,5,6,I'm 50 20 years off and on use past inpatient in 2010 past outpatient im seeking help for addiction and mental health ptsd manic depressive,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1144,2797,31,2828,0.002952,"[""SA"",""SUMH"",""MH"",""PTSD"",""SMI"",""RES"",""OP""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 33.33%,Substance use treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Mental health treatment; Persons with post-traumatic stress disorder (PTSD); Persons  18 and older with serious mental illness (SMI); Residential/24-hour residential; Outpatient,,
2026-07-08T18:05:35.381Z,5,6,I'm 50 20 years off and on use past inpatient in 2010 past outpatient im seeking help for addiction and mental health ptsd manic depressive,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2274,2797,58,2855,0.009261,"[""SA"",""MH"",""SUMH"",""MHSU"",""PTSD"",""RES"",""OP"",""IOP"",""PHP"",""ICO"",""GCO"",""FCO"",""CMHA"",""CSAA"",""CM"",""ACC"",""PEER""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 33.33%,Substance use treatment; Mental health treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Clients with co-occurring mental and substance use disorders; Persons with post-traumatic stress disorder (PTSD); Residential/24-hour residential; Outpatient; Intensive outpatient treatment; Partial hospitalization/day treatment; Individual counseling; Group counseling; Family counseling; Comprehensive mental health assessment; Comprehensive substance use assessment; Case management service; Aftercare/continuing care; Mentoring/peer support,,
2026-07-08T18:05:37.656Z,6,7,I have United health for my insurance and I need to find a rehab or somewhere I can go to do my 6 month community corrections. So please can you help me with this.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1399,2797,17,2814,0.002882,"[""PI"",""RES"",""CJ""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 75.00%,Private health insurance; Residential/24-hour residential; Criminal justice (other than DUI/DWI)/Forensic clients,,
2026-07-08T18:05:39.056Z,6,7,I have United health for my insurance and I need to find a rehab or somewhere I can go to do my 6 month community corrections. So please can you help me with this.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2687,2797,14,2811,0.008601,"[""SA"",""RES"",""PI"",""CJ""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 75.00%,Substance use treatment; Residential/24-hour residential; Private health insurance; Criminal justice (other than DUI/DWI)/Forensic clients,,
2026-07-08T18:05:41.744Z,7,8,"Can you please respond to me with information to closeby centers near Jupiter Fl, and the process to seek help.",us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,905,2782,9,2791,0.002827,[],us.anthropic.claude-sonnet-4-5-20250929-v1:0: 0.00%,,,
2026-07-08T18:05:42.649Z,7,8,"Can you please respond to me with information to closeby centers near Jupiter Fl, and the process to seek help.",us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2275,2782,35,2817,0.008871,"[""SA"",""MH"",""SUMH"",""CSAA"",""CMHA"",""ICO"",""GCO"",""ACC""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 0.00%,Substance use treatment; Mental health treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Comprehensive substance use assessment; Comprehensive mental health assessment; Individual counseling; Group counseling; Aftercare/continuing care,,
2026-07-08T18:05:44.925Z,8,9,I need a place that accepts my insurance me and boyfriend as a couple and my dog i have bcbs of alabama and I dont want to go to one in alabama it's in california,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1364,2795,17,2812,0.00288,"[""PI"",""MCO"",""TA""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 50.00%,Private health insurance; Marital/couples counseling; Transportation assistance,,
2026-07-08T18:05:46.289Z,8,9,I need a place that accepts my insurance me and boyfriend as a couple and my dog i have bcbs of alabama and I dont want to go to one in alabama it's in california,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2146,2795,13,2808,0.00858,"[""PI"",""MCO"",""TELE""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 50.00%,Private health insurance; Marital/couples counseling; Telemedicine/telehealth therapy,,
2026-07-08T18:05:48.436Z,9,10,My daughter is 21 years old yet here in the last 6 months is showing signs of mental health problems please help my next step,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1265,2787,19,2806,0.002882,"[""MH"",""YA"",""CMHA""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 50.00%,Mental health treatment; Young adults; Comprehensive mental health assessment,,
2026-07-08T18:05:49.701Z,9,10,My daughter is 21 years old yet here in the last 6 months is showing signs of mental health problems please help my next step,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2584,2787,29,2816,0.008796,"[""MH"",""YA"",""CMHA"",""ICO"",""GCO"",""FCO""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 50.00%,Mental health treatment; Young adults; Comprehensive mental health assessment; Individual counseling; Group counseling; Family counseling,,
2026-07-08T18:05:52.286Z,10,11,My name is Angela Aguilera and my son Wilcoxson Martinez is in the Missoula Co Jail and he is a juvenile and he has a DUI hanging over his head. He needs a evaluation for substance use ASAP,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1508,2811,23,2834,0.002926,"[""DUI"",""CJ"",""CSAA"",""ADOL""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 80.00%,Specially designed program for DUI/DWI clients; Criminal justice (other than DUI/DWI)/Forensic clients; Comprehensive substance use assessment; Adolescents,,
2026-07-08T18:05:53.795Z,10,11,My name is Angela Aguilera and my son Wilcoxson Martinez is in the Missoula Co Jail and he is a juvenile and he has a DUI hanging over his head. He needs a evaluation for substance use ASAP,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1703,2811,25,2836,0.008808,"[""SA"",""CSAA"",""ADOL"",""DUI"",""CJ""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 80.00%,Substance use treatment; Comprehensive substance use assessment; Adolescents; Specially designed program for DUI/DWI clients; Criminal justice (other than DUI/DWI)/Forensic clients,,
2026-07-08T18:05:55.499Z,11,12,I need help paying for treatment. I'm unemployed and becoming more and more depressed.  Please help.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1428,2781,19,2800,0.002876,"[""MH"",""PA"",""SS"",""CASH""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Mental health treatment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors); Cash or self-payment,,
2026-07-08T18:05:56.927Z,11,12,I need help paying for treatment. I'm unemployed and becoming more and more depressed.  Please help.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2058,2781,14,2795,0.008553,"[""MH"",""PA"",""SS"",""CASH""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Mental health treatment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors); Cash or self-payment,,
2026-07-08T18:05:58.986Z,12,13,"im looking for a detox program for my boyfriend. Currently he has medical insurance, we just moved to Texas 2 weeks ago.",us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1055,2786,14,2800,0.002856,"[""DT"",""PI""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 66.67%,Detoxification; Private health insurance,,
2026-07-08T18:06:00.042Z,12,13,"im looking for a detox program for my boyfriend. Currently he has medical insurance, we just moved to Texas 2 weeks ago.",us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1735,2786,11,2797,0.008523,"[""SA"",""DT"",""PI""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 66.67%,Substance use treatment; Detoxification; Private health insurance,,
2026-07-08T18:06:01.778Z,13,14,I need mental health alcohol and cocaine crack inpatient. I have united health and Medicaid,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1220,2778,22,2800,0.002888,"[""SUMH"",""SA"",""HI"",""PI"",""MD""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 57.14%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Substance use treatment; Hospital inpatient/24-hour hospital inpatient; Private health insurance; Medicaid,,
2026-07-08T18:06:02.999Z,13,14,I need mental health alcohol and cocaine crack inpatient. I have united health and Medicaid,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2196,2778,20,2798,0.008634,"[""MH"",""SA"",""SUMH"",""RES"",""PI"",""MD""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 57.14%,Mental health treatment; Substance use treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Residential/24-hour residential; Private health insurance; Medicaid,,
2026-07-08T18:06:05.195Z,14,15,My sons insurance is LifeWise of WA. Lives in Bellingham WA. Does anyone take this?,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1503,2784,11,2795,0.002839,"[""PI""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Private health insurance,,
2026-07-08T18:06:06.699Z,14,15,My sons insurance is LifeWise of WA. Lives in Bellingham WA. Does anyone take this?,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1720,2784,11,2795,0.008517,"[""PI""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Private health insurance,,
2026-07-08T18:06:08.419Z,15,16,im 46 female bipolar anxiety ptsd and an addict of everything i think i was recently sober for around 6 months again I relapsed and again sober only a few weeks now and I'm afraid I'm going to relapse again.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1252,2812,34,2846,0.002982,"[""SA"",""MH"",""SUMH"",""PTSD"",""WN"",""ICO"",""GCO"",""ACC""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 88.89%,Substance use treatment; Mental health treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Persons with post-traumatic stress disorder (PTSD); Adult women; Individual counseling; Group counseling; Aftercare/continuing care,,
2026-07-08T18:06:09.672Z,15,16,im 46 female bipolar anxiety ptsd and an addict of everything i think i was recently sober for around 6 months again I relapsed and again sober only a few weeks now and I'm afraid I'm going to relapse again.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,3912,2812,38,2850,0.009006,"[""SA"",""MH"",""SUMH"",""PTSD"",""TRMA"",""WN"",""ACC"",""ICO"",""GCO""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 88.89%,Substance use treatment; Mental health treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Persons with post-traumatic stress disorder (PTSD); Clients who have experienced trauma; Adult women; Aftercare/continuing care; Individual counseling; Group counseling,,
2026-07-08T18:06:13.585Z,16,17,I'm disabled 51 female in need badly of detox and treatment I have Aetna Better Health Medicaid Florida,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1435,2785,21,2806,0.00289,"[""DT"",""SA"",""MD"",""PI"",""WN""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Detoxification; Substance use treatment; Medicaid; Private health insurance; Adult women,,
2026-07-08T18:06:15.020Z,16,17,I'm disabled 51 female in need badly of detox and treatment I have Aetna Better Health Medicaid Florida,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2472,2785,21,2806,0.00867,"[""SA"",""DT"",""MD"",""PI"",""WN""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Substance use treatment; Detoxification; Medicaid; Private health insurance; Adult women,,
2026-07-08T18:06:17.493Z,17,18,Seeking help with myth addiction,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1252,2764,11,2775,0.002819,"[""SA""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 50.00%,Substance use treatment,,
2026-07-08T18:06:18.746Z,17,18,Seeking help with myth addiction,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2614,2764,9,2773,0.008427,"[""SA"",""TOD""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 50.00%,Substance use treatment; Treatment for other addiction disorder,,
2026-07-08T18:06:21.360Z,18,19,Ive done detox at palmer lake i now need residential for substance and mental health i get discharged on Sat.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1174,2784,18,2802,0.002874,"[""SUMH"",""RES"",""ACC""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 40.00%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Residential/24-hour residential; Aftercare/continuing care,,
2026-07-08T18:06:22.535Z,18,19,Ive done detox at palmer lake i now need residential for substance and mental health i get discharged on Sat.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2280,2784,16,2800,0.008592,"[""SA"",""MH"",""SUMH"",""RES""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 40.00%,Substance use treatment; Mental health treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Residential/24-hour residential,,
2026-07-08T18:06:24.815Z,19,20,I'm trying to get into a program but need help with payment I don't have insurance and des gives my kids medical but not me . I need to get into an inpatient facility. Please contact me ASAP,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1071,2803,21,2824,0.002908,"[""SA"",""RES"",""CASH"",""PA"",""SS""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Substance use treatment; Residential/24-hour residential; Cash or self-payment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors),,
2026-07-08T18:06:25.887Z,19,20,I'm trying to get into a program but need help with payment I don't have insurance and des gives my kids medical but not me . I need to get into an inpatient facility. Please contact me ASAP,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2466,2803,21,2824,0.008724,"[""SA"",""RES"",""CASH"",""PA"",""SS""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Substance use treatment; Residential/24-hour residential; Cash or self-payment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors),,
2026-07-08T18:06:28.354Z,20,21,Im trying to find treatment that takes medicare I'm in Johnson city and no transportation and no family.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1464,2778,19,2797,0.002873,"[""MC"",""TA"",""HS"",""ACC""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 25.00%,Medicare; Transportation assistance; Housing services; Aftercare/continuing care,,
2026-07-08T18:06:29.818Z,20,21,Im trying to find treatment that takes medicare I'm in Johnson city and no transportation and no family.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2354,2778,20,2798,0.008634,"[""SA"",""MC"",""TA"",""ICO"",""GCO"",""CM""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 25.00%,Substance use treatment; Medicare; Transportation assistance; Individual counseling; Group counseling; Case management service,,
2026-07-08T18:06:32.173Z,21,22,Hello im reaching out for my fiance who has no insurance and needs to get into treatment,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1547,2776,39,2815,0.002971,"[""SA"",""MH"",""SUMH"",""OP"",""RES"",""IOP"",""PHP"",""CASH"",""PA"",""SS"",""MCO""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 45.45%,Substance use treatment; Mental health treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Outpatient; Residential/24-hour residential; Intensive outpatient treatment; Partial hospitalization/day treatment; Cash or self-payment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors); Marital/couples counseling,,
2026-07-08T18:06:33.720Z,21,22,Hello im reaching out for my fiance who has no insurance and needs to get into treatment,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2129,2776,21,2797,0.008643,"[""SA"",""CASH"",""PA"",""SS"",""MCO""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 45.45%,Substance use treatment; Cash or self-payment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors); Marital/couples counseling,,
2026-07-08T18:06:35.850Z,22,23,do yall have anything for marriage couples like a intake place so we can get help together but still be able to be together. i dont want us to have to be apart.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1102,2794,27,2821,0.002929,"[""MCO"",""ICO"",""GCO"",""CMHA"",""CSAA""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 12.50%,Marital/couples counseling; Individual counseling; Group counseling; Comprehensive mental health assessment; Comprehensive substance use assessment,,
2026-07-08T18:06:36.953Z,22,23,do yall have anything for marriage couples like a intake place so we can get help together but still be able to be together. i dont want us to have to be apart.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1993,2794,17,2811,0.008637,"[""SUMH"",""MCO"",""RES"",""FCO""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 12.50%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Marital/couples counseling; Residential/24-hour residential; Family counseling,,
2026-07-08T18:06:38.947Z,23,24,Treatment facility that takes blue cross blue shield garnet Medicare insurance,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,931,2770,8,2778,0.00281,"[""PI"",""MC""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 50.00%,Private health insurance; Medicare,,
2026-07-08T18:06:39.878Z,23,24,Treatment facility that takes blue cross blue shield garnet Medicare insurance,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2406,2770,13,2783,0.008505,"[""SA"",""MH"",""PI"",""MC""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 50.00%,Substance use treatment; Mental health treatment; Private health insurance; Medicare,,
2026-07-08T18:06:42.285Z,24,25,Looking for a on patient facility. I have health net insurance . Live in the Sonora area. Or Modesto area. If you can help I would appreciate it.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,970,2794,14,2808,0.002864,"[""OP"",""PI""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Outpatient; Private health insurance,,
2026-07-08T18:06:43.255Z,24,25,Looking for a on patient facility. I have health net insurance . Live in the Sonora area. Or Modesto area. If you can help I would appreciate it.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2226,2794,14,2808,0.008592,"[""OP"",""PI""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Outpatient; Private health insurance,,
2026-07-08T18:06:45.482Z,25,26,I need a list of Ny Medicaid accepted drug rehab in ny just not binghmton ny,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1003,2781,13,2794,0.002846,"[""SA"",""MD""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 66.67%,Substance use treatment; Medicaid,,
2026-07-08T18:06:46.486Z,25,26,I need a list of Ny Medicaid accepted drug rehab in ny just not binghmton ny,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2145,2781,11,2792,0.008508,"[""SA"",""MD"",""RES""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 66.67%,Substance use treatment; Medicaid; Residential/24-hour residential,,
2026-07-08T18:06:48.631Z,26,27,I need somewhere I can safely detox from fentanyl.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1271,2772,20,2792,0.002872,"[""SA"",""DT"",""RES"",""RD""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 22.22%,Substance use treatment; Detoxification; Residential/24-hour residential; Residential detoxification,,
2026-07-08T18:06:49.902Z,26,27,I need somewhere I can safely detox from fentanyl.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,3583,2772,25,2797,0.008691,"[""SA"",""DT"",""OTP"",""BU"",""MU"",""NU"",""OMB""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 22.22%,Substance use treatment; Detoxification; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment,,
2026-07-08T18:06:53.486Z,27,28,I've relapsed again and need inpatient rehab immediately.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1050,2772,17,2789,0.002857,"[""SA"",""RES"",""DT""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Substance use treatment; Residential/24-hour residential; Detoxification,,
2026-07-08T18:06:54.537Z,27,28,I've relapsed again and need inpatient rehab immediately.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2452,2772,12,2784,0.008496,"[""SA"",""RES"",""DT""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Substance use treatment; Residential/24-hour residential; Detoxification,,
2026-07-08T18:06:56.990Z,28,29,My wife and I both want treatment together.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1204,2767,14,2781,0.002837,"[""MCO"",""ICO"",""GCO""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 20.00%,Marital/couples counseling; Individual counseling; Group counseling,,
2026-07-08T18:06:58.195Z,28,29,My wife and I both want treatment together.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1762,2767,14,2781,0.008511,"[""SUMH"",""MCO"",""RES""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 20.00%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Marital/couples counseling; Residential/24-hour residential,,
2026-07-08T18:06:59.957Z,29,30,I need somewhere that accepts Medicaid and has detox.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1235,2771,9,2780,0.002816,"[""DT"",""MD""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 66.67%,Detoxification; Medicaid,,
2026-07-08T18:07:01.193Z,29,30,I need somewhere that accepts Medicaid and has detox.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2365,2771,11,2782,0.008478,"[""SA"",""DT"",""MD""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 66.67%,Substance use treatment; Detoxification; Medicaid,,
2026-07-08T18:07:03.559Z,30,31,My son is addicted to meth and refuses help.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1287,2770,11,2781,0.002825,"[""SA""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 25.00%,Substance use treatment,,
2026-07-08T18:07:04.846Z,30,31,My son is addicted to meth and refuses help.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1997,2770,21,2791,0.008625,"[""SA"",""ADOL"",""FCO"",""ICO""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 25.00%,Substance use treatment; Adolescents; Family counseling; Individual counseling,,
2026-07-08T18:07:06.843Z,31,32,Looking for a residential program after I finish detox.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1226,2769,14,2783,0.002839,"[""RES"",""ACC""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 66.67%,Residential/24-hour residential; Aftercare/continuing care,,
