timestamp_utc,question_id,question_row,question,model_id,status,latency_ms,inputTokens,outputTokens,totalTokens,totalCost,output,output_similarity_by_model,user_friendly_output,error,reasoning
2026-07-08T15:45:01.374Z,6,7,I have United health for my insurance and I need to find a rehab or somewhere I can go to do my 6 month community corrections. So please can you help me with this.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1398,2797,17,2814,0.002882,"[""PI"",""RES"",""CJ""]",us.amazon.nova-pro-v1:0: 100.00%,Private health insurance; Residential/24-hour residential; Criminal justice (other than DUI/DWI)/Forensic clients,,
2026-07-08T15:45:02.773Z,6,7,I have United health for my insurance and I need to find a rehab or somewhere I can go to do my 6 month community corrections. So please can you help me with this.,us.amazon.nova-pro-v1:0,ok,692,2461,15,2476,0.00322625,"[
  ""RES"",
  ""PI"",
  ""CJ""
]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Residential/24-hour residential; Private health insurance; Criminal justice (other than DUI/DWI)/Forensic clients,,
2026-07-08T15:45:03.466Z,7,8,"Can you please respond to me with information to closeby centers near Jupiter Fl, and the process to seek help.",us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,966,2782,9,2791,0.002827,[],us.amazon.nova-pro-v1:0: 0.00%,,,
2026-07-08T15:45:04.432Z,7,8,"Can you please respond to me with information to closeby centers near Jupiter Fl, and the process to seek help.",us.amazon.nova-pro-v1:0,ok,1195,2447,89,2536,0.00394875,"[""SA"",""RES"",""OP"",""IOP"",""PHP"",""HH"",""OTP"",""BU"",""MU"",""NU"",""OMB"",""MD"",""MC"",""PI"",""TRICARE"",""CASH"",""PA"",""SS"",""ICO"",""GCO"",""FCO"",""MCO"",""CMHA"",""CSAA"",""CM"",""TA"",""HS"",""ACC"",""RC"",""PEER"",""SP"",""ASL"",""F70"",""BEDS"",""CCC"",""TELE""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 0.00%,"Substance use treatment; Residential/24-hour residential; Outpatient; Intensive outpatient treatment; Partial hospitalization/day treatment; Transitional housing, halfway house, or sober home; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment; Medicaid; Medicare; Private health insurance; Federal military insurance (e.g., TRICARE); Cash or self-payment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors); Individual counseling; Group counseling; Family counseling; Marital/couples counseling; Comprehensive mental health assessment; Comprehensive substance use assessment; Case management service; Transportation assistance; Housing services; Aftercare/continuing care; Recovery coach; Mentoring/peer support; Spanish; Sign language services for the deaf and hard of hearing; Russian; Residential beds for clients' children; Child care for clients' children; Telemedicine/telehealth therapy",,
2026-07-08T15:45:05.628Z,8,9,I need a place that accepts my insurance me and boyfriend as a couple and my dog i have bcbs of alabama and I dont want to go to one in alabama it's in california,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1289,2795,17,2812,0.00288,"[""PI"",""MCO"",""TA""]",us.amazon.nova-pro-v1:0: 40.00%,Private health insurance; Marital/couples counseling; Transportation assistance,,
2026-07-08T15:45:06.918Z,8,9,I need a place that accepts my insurance me and boyfriend as a couple and my dog i have bcbs of alabama and I dont want to go to one in alabama it's in california,us.amazon.nova-pro-v1:0,ok,624,2466,12,2478,0.0032025,"[""PI"",""MCO"",""RES"",""ACC""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 40.00%,Private health insurance; Marital/couples counseling; Residential/24-hour residential; Aftercare/continuing care,,
2026-07-08T15:45:07.542Z,9,10,My daughter is 21 years old yet here in the last 6 months is showing signs of mental health problems please help my next step,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1472,2787,19,2806,0.002882,"[""MH"",""YA"",""CMHA""]",us.amazon.nova-pro-v1:0: 60.00%,Mental health treatment; Young adults; Comprehensive mental health assessment,,
2026-07-08T15:45:09.015Z,9,10,My daughter is 21 years old yet here in the last 6 months is showing signs of mental health problems please help my next step,us.amazon.nova-pro-v1:0,ok,602,2452,15,2467,0.003215,"[""MH"",""YA"",""ICO"",""GCO"",""CMHA""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 60.00%,Mental health treatment; Young adults; Individual counseling; Group counseling; Comprehensive mental health assessment,,
2026-07-08T15:45:09.618Z,10,11,My name is Angela Aguilera and my son Wilcoxson Martinez is in the Missoula Co Jail and he is a juvenile and he has a DUI hanging over his head. He needs a evaluation for substance use ASAP,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1257,2811,23,2834,0.002926,"[""DUI"",""CJ"",""CSAA"",""ADOL""]",us.amazon.nova-pro-v1:0: 60.00%,Specially designed program for DUI/DWI clients; Criminal justice (other than DUI/DWI)/Forensic clients; Comprehensive substance use assessment; Adolescents,,
2026-07-08T15:45:10.876Z,10,11,My name is Angela Aguilera and my son Wilcoxson Martinez is in the Missoula Co Jail and he is a juvenile and he has a DUI hanging over his head. He needs a evaluation for substance use ASAP,us.amazon.nova-pro-v1:0,ok,687,2464,14,2478,0.00322,"[""SA"",""CSAA"",""ADOL"",""DUI""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 60.00%,Substance use treatment; Comprehensive substance use assessment; Adolescents; Specially designed program for DUI/DWI clients,,
2026-07-08T15:45:11.564Z,11,12,I need help paying for treatment. I'm unemployed and becoming more and more depressed.  Please help.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1347,2781,19,2800,0.002876,"[""MH"",""PA"",""SS"",""CASH""]",us.amazon.nova-pro-v1:0: 75.00%,Mental health treatment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors); Cash or self-payment,,
2026-07-08T15:45:12.911Z,11,12,I need help paying for treatment. I'm unemployed and becoming more and more depressed.  Please help.,us.amazon.nova-pro-v1:0,ok,584,2446,9,2455,0.0031475,"[""MH"",""PA"",""SS""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 75.00%,Mental health treatment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors),,
2026-07-08T15:45:13.496Z,12,13,"im looking for a detox program for my boyfriend. Currently he has medical insurance, we just moved to Texas 2 weeks ago.",us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,994,2786,14,2800,0.002856,"[""DT"",""PI""]",us.amazon.nova-pro-v1:0: 40.00%,Detoxification; Private health insurance,,
2026-07-08T15:45:14.490Z,12,13,"im looking for a detox program for my boyfriend. Currently he has medical insurance, we just moved to Texas 2 weeks ago.",us.amazon.nova-pro-v1:0,ok,575,2450,13,2463,0.0031925,"[""DT"",""RES"",""OD"",""MD"",""PI""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 40.00%,Detoxification; Residential/24-hour residential; Outpatient detoxification; Medicaid; Private health insurance,,
2026-07-08T15:45:15.067Z,13,14,I need mental health alcohol and cocaine crack inpatient. I have united health and Medicaid,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1362,2778,22,2800,0.002888,"[""SUMH"",""SA"",""HI"",""PI"",""MD""]",us.amazon.nova-pro-v1:0: 57.14%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Substance use treatment; Hospital inpatient/24-hour hospital inpatient; Private health insurance; Medicaid,,
2026-07-08T15:45:16.429Z,13,14,I need mental health alcohol and cocaine crack inpatient. I have united health and Medicaid,us.amazon.nova-pro-v1:0,ok,635,2440,16,2456,0.00321,"[""MH"",""SA"",""SUMH"",""RES"",""PI"",""MD""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 57.14%,Mental health treatment; Substance use treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Residential/24-hour residential; Private health insurance; Medicaid,,
2026-07-08T15:45:17.065Z,14,15,My sons insurance is LifeWise of WA. Lives in Bellingham WA. Does anyone take this?,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1062,2784,11,2795,0.002839,"[""PI""]",us.amazon.nova-pro-v1:0: 100.00%,Private health insurance,,
2026-07-08T15:45:18.128Z,14,15,My sons insurance is LifeWise of WA. Lives in Bellingham WA. Does anyone take this?,us.amazon.nova-pro-v1:0,ok,488,2443,5,2448,0.00310375,"[""PI""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Private health insurance,,
2026-07-08T15:45:18.616Z,15,16,im 46 female bipolar anxiety ptsd and an addict of everything i think i was recently sober for around 6 months again I relapsed and again sober only a few weeks now and I'm afraid I'm going to relapse again.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1704,2812,34,2846,0.002982,"[""SA"",""MH"",""SUMH"",""PTSD"",""WN"",""ICO"",""GCO"",""ACC""]",us.amazon.nova-pro-v1:0: 66.67%,Substance use treatment; Mental health treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Persons with post-traumatic stress disorder (PTSD); Adult women; Individual counseling; Group counseling; Aftercare/continuing care,,
2026-07-08T15:45:20.321Z,15,16,im 46 female bipolar anxiety ptsd and an addict of everything i think i was recently sober for around 6 months again I relapsed and again sober only a few weeks now and I'm afraid I'm going to relapse again.,us.amazon.nova-pro-v1:0,ok,907,2474,55,2529,0.0036425,"[
  ""SA"",
  ""MH"",
  ""SUMH"",
  ""DT"",
  ""WN"",
  ""PW"",
  ""PTSD"",
  ""SMI"",
  ""TRMA"",
  ""ICO"",
  ""GCO"",
  ""ACC""
]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 66.67%,Substance use treatment; Mental health treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Detoxification; Adult women; Pregnant/postpartum women; Persons with post-traumatic stress disorder (PTSD); Persons  18 and older with serious mental illness (SMI); Clients who have experienced trauma; Individual counseling; Group counseling; Aftercare/continuing care,,
2026-07-08T15:45:21.229Z,16,17,I'm disabled 51 female in need badly of detox and treatment I have Aetna Better Health Medicaid Florida,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1210,2785,21,2806,0.00289,"[""DT"",""SA"",""MD"",""PI"",""WN""]",us.amazon.nova-pro-v1:0: 57.14%,Detoxification; Substance use treatment; Medicaid; Private health insurance; Adult women,,
2026-07-08T15:45:22.440Z,16,17,I'm disabled 51 female in need badly of detox and treatment I have Aetna Better Health Medicaid Florida,us.amazon.nova-pro-v1:0,ok,876,2446,16,2462,0.0032175,"[""DT"",""HID"",""RES"",""MD"",""PI"",""WN""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 57.14%,Detoxification; Hospital inpatient detoxification; Residential/24-hour residential; Medicaid; Private health insurance; Adult women,,
2026-07-08T15:45:23.317Z,17,18,Seeking help with myth addiction,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1232,2764,11,2775,0.002819,"[""SA""]",us.amazon.nova-pro-v1:0: 3.23%,Substance use treatment,,
2026-07-08T15:45:24.550Z,17,18,Seeking help with myth addiction,us.amazon.nova-pro-v1:0,ok,912,2429,74,2503,0.00377625,"[""SA"",""MH"",""SUMH"",""DT"",""RES"",""OP"",""IOP"",""PHP"",""HH"",""RD"",""HID"",""OD"",""RL"",""RS"",""OTP"",""BU"",""MU"",""NU"",""OMB"",""CMHA"",""CSAA"",""CM"",""TA"",""HS"",""ACC"",""RC"",""PEER"",""ICO"",""GCO"",""FCO"",""MCO""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 3.23%,"Substance use treatment; Mental health treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Detoxification; Residential/24-hour residential; Outpatient; Intensive outpatient treatment; Partial hospitalization/day treatment; Transitional housing, halfway house, or sober home; Residential detoxification; Hospital inpatient detoxification; Outpatient detoxification; Long-term residential; Short-term residential; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment; Comprehensive mental health assessment; Comprehensive substance use assessment; Case management service; Transportation assistance; Housing services; Aftercare/continuing care; Recovery coach; Mentoring/peer support; Individual counseling; Group counseling; Family counseling; Marital/couples counseling",,
2026-07-08T15:45:25.462Z,18,19,Ive done detox at palmer lake i now need residential for substance and mental health i get discharged on Sat.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1302,2784,18,2802,0.002874,"[""SUMH"",""RES"",""ACC""]",us.amazon.nova-pro-v1:0: 40.00%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Residential/24-hour residential; Aftercare/continuing care,,
2026-07-08T15:45:26.765Z,18,19,Ive done detox at palmer lake i now need residential for substance and mental health i get discharged on Sat.,us.amazon.nova-pro-v1:0,ok,937,2447,20,2467,0.00325875,"[
  ""RES"",
  ""SUMH"",
  ""SA"",
  ""MH""
]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 40.00%,Residential/24-hour residential; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Substance use treatment; Mental health treatment,,
2026-07-08T15:45:27.702Z,19,20,I'm trying to get into a program but need help with payment I don't have insurance and des gives my kids medical but not me . I need to get into an inpatient facility. Please contact me ASAP,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1360,2803,21,2824,0.002908,"[""SA"",""RES"",""CASH"",""PA"",""SS""]",us.amazon.nova-pro-v1:0: 80.00%,Substance use treatment; Residential/24-hour residential; Cash or self-payment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors),,
2026-07-08T15:45:29.063Z,19,20,I'm trying to get into a program but need help with payment I don't have insurance and des gives my kids medical but not me . I need to get into an inpatient facility. Please contact me ASAP,us.amazon.nova-pro-v1:0,ok,1014,2468,12,2480,0.003205,"[""RES"",""CASH"",""PA"",""SS""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 80.00%,Residential/24-hour residential; Cash or self-payment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors),,
2026-07-08T15:45:30.077Z,20,21,Im trying to find treatment that takes medicare I'm in Johnson city and no transportation and no family.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1502,2778,19,2797,0.002873,"[""MC"",""TA"",""HS"",""ACC""]",us.amazon.nova-pro-v1:0: 50.00%,Medicare; Transportation assistance; Housing services; Aftercare/continuing care,,
2026-07-08T15:45:31.580Z,20,21,Im trying to find treatment that takes medicare I'm in Johnson city and no transportation and no family.,us.amazon.nova-pro-v1:0,ok,707,2445,7,2452,0.00312625,"[""MC"",""TA""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 50.00%,Medicare; Transportation assistance,,
2026-07-08T15:45:32.288Z,21,22,Hello im reaching out for my fiance who has no insurance and needs to get into treatment,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1560,2776,39,2815,0.002971,"[""SA"",""MH"",""SUMH"",""OP"",""RES"",""IOP"",""PHP"",""CASH"",""PA"",""SS"",""MCO""]",us.amazon.nova-pro-v1:0: 36.36%,Substance use treatment; Mental health treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Outpatient; Residential/24-hour residential; Intensive outpatient treatment; Partial hospitalization/day treatment; Cash or self-payment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors); Marital/couples counseling,,
2026-07-08T15:45:33.849Z,21,22,Hello im reaching out for my fiance who has no insurance and needs to get into treatment,us.amazon.nova-pro-v1:0,ok,545,2441,12,2453,0.00317125,"[""SA"",""CASH"",""PA"",""SS""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 36.36%,Substance use treatment; Cash or self-payment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors),,
2026-07-08T15:45:34.394Z,22,23,do yall have anything for marriage couples like a intake place so we can get help together but still be able to be together. i dont want us to have to be apart.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1287,2794,27,2821,0.002929,"[""MCO"",""ICO"",""GCO"",""CMHA"",""CSAA""]",us.amazon.nova-pro-v1:0: 16.67%,Marital/couples counseling; Individual counseling; Group counseling; Comprehensive mental health assessment; Comprehensive substance use assessment,,
2026-07-08T15:45:35.682Z,22,23,do yall have anything for marriage couples like a intake place so we can get help together but still be able to be together. i dont want us to have to be apart.,us.amazon.nova-pro-v1:0,ok,1014,2460,8,2468,0.003155,"[""MCO"",""OP""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 16.67%,Marital/couples counseling; Outpatient,,
2026-07-08T15:45:36.697Z,23,24,Treatment facility that takes blue cross blue shield garnet Medicare insurance,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1483,2770,8,2778,0.00281,"[""PI"",""MC""]",us.amazon.nova-pro-v1:0: 100.00%,Private health insurance; Medicare,,
2026-07-08T15:45:38.181Z,23,24,Treatment facility that takes blue cross blue shield garnet Medicare insurance,us.amazon.nova-pro-v1:0,ok,546,2435,7,2442,0.00311375,"[""PI"",""MC""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Private health insurance; Medicare,,
2026-07-08T15:45:38.727Z,24,25,Looking for a on patient facility. I have health net insurance . Live in the Sonora area. Or Modesto area. If you can help I would appreciate it.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1190,2794,14,2808,0.002864,"[""OP"",""PI""]",us.amazon.nova-pro-v1:0: 100.00%,Outpatient; Private health insurance,,
2026-07-08T15:45:39.918Z,24,25,Looking for a on patient facility. I have health net insurance . Live in the Sonora area. Or Modesto area. If you can help I would appreciate it.,us.amazon.nova-pro-v1:0,ok,643,2457,7,2464,0.00314125,"[""OP"",""PI""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Outpatient; Private health insurance,,
2026-07-08T15:45:40.561Z,25,26,I need a list of Ny Medicaid accepted drug rehab in ny just not binghmton ny,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1356,2781,13,2794,0.002846,"[""SA"",""MD""]",us.amazon.nova-pro-v1:0: 100.00%,Substance use treatment; Medicaid,,
2026-07-08T15:45:41.918Z,25,26,I need a list of Ny Medicaid accepted drug rehab in ny just not binghmton ny,us.amazon.nova-pro-v1:0,ok,759,2443,7,2450,0.00312375,"[""SA"",""MD""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Substance use treatment; Medicaid,,
2026-07-08T15:45:42.678Z,26,27,I need somewhere I can safely detox from fentanyl.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1127,2772,20,2792,0.002872,"[""SA"",""DT"",""RES"",""RD""]",us.amazon.nova-pro-v1:0: 22.22%,Substance use treatment; Detoxification; Residential/24-hour residential; Residential detoxification,,
2026-07-08T15:45:43.806Z,26,27,I need somewhere I can safely detox from fentanyl.,us.amazon.nova-pro-v1:0,ok,643,2434,19,2453,0.0032325,"[""DT"",""RD"",""OTP"",""BU"",""MU"",""NU"",""OMB""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 22.22%,Detoxification; Residential detoxification; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment,,
2026-07-08T15:45:44.449Z,27,28,I've relapsed again and need inpatient rehab immediately.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1055,2772,17,2789,0.002857,"[""SA"",""RES"",""DT""]",us.amazon.nova-pro-v1:0: 66.67%,Substance use treatment; Residential/24-hour residential; Detoxification,,
2026-07-08T15:45:45.505Z,27,28,I've relapsed again and need inpatient rehab immediately.,us.amazon.nova-pro-v1:0,ok,599,2436,7,2443,0.003115,"[""SA"",""RES""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 66.67%,Substance use treatment; Residential/24-hour residential,,
2026-07-08T15:45:46.105Z,28,29,My wife and I both want treatment together.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1136,2767,14,2781,0.002837,"[""MCO"",""ICO"",""GCO""]",us.amazon.nova-pro-v1:0: 33.33%,Marital/couples counseling; Individual counseling; Group counseling,,
